race,gender,body_size,age_range,with_kids,kids_category,basket_size,basket_colour,attire,shirt_colour,shirt_type,pants_colour,pants_type,wash_item,washer_no,dryer_no,spectacles,timespent_minutes,buydrinks,totalspent_rm,latitude,longitude,num_of_baskets,location,amenity,road,quarter,town,city,state,iso3166-2-lvl4,postcode,neighbourhood,hamlet,residential,suburb,leisure,tourism,office,aeroway,building,industrial,highway,house_number,man_made,district,historic,landuse,shop,city_district,commercial,railway,craft,locality,retail,village,place,club,military,Super Dryclean Sdn Bhd,Jag Nasmech Sdn Bhd,Zack Laundry,Dobi Auto Sdn Bhd,Dobi Pro Enterprise,Laundry Bar (Pantai Hillpark) - 24 Hours,year,month,day,hour,minute,second
1,0,0,52.0,0,2,1,6,1,8,1,0,1,0,4,7,0,55.0,1.0,17.0,3.172677033,101.7848798,2.0,3785,326,1669,125,6,1,1,0,68000.0,208,26,130,16,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,24,15,54,22
1,1,0,52.0,2,2,2,2,2,8,1,3,0,0,6,8,1,14.0,5.0,20.0,3.101147357,101.7460156,2.0,2401,326,465,109,6,0,2,1,56100.0,208,26,130,23,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,23,14,38,20
3,1,0,56.0,2,2,0,3,3,7,0,3,1,1,6,7,0,18.0,0.0,14.0,3.100854692,101.7018515,1.0,2387,326,1377,125,6,0,2,1,51020.0,208,26,130,50,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,21,5,37,1
3,0,1,56.0,0,1,1,7,2,2,0,1,1,1,4,9,2,13.0,2.0,13.0,3.169660206,101.7862451,3.0,3747,326,1669,125,6,1,1,0,68000.0,208,26,130,16,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,16,8,13,20
3,0,0,30.0,2,2,1,11,1,3,0,11,0,1,6,7,0,36.0,2.0,13.0,3.152612284,101.7055655,2.0,3527,53,941,125,6,0,2,1,50250.0,208,26,130,17,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,21,22,48,43
0,0,3,56.0,0,4,0,6,1,0,1,3,0,0,5,9,0,46.0,3.0,10.0,3.092971423,101.7270114,3.0,2175,326,707,125,6,0,2,1,56000.0,208,26,130,11,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,23,19,45,5
2,0,1,40.0,2,1,0,2,2,9,1,10,0,1,4,10,0,29.0,4.0,16.0,3.128638698,101.6994921,1.0,3054,204,314,125,6,0,2,1,50460.0,28,26,130,55,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,30,7,21,49
2,1,0,40.0,0,0,1,3,2,0,0,3,0,1,5,7,1,60.0,3.0,19.0,3.180247008,101.7406551,3.0,3866,254,1610,125,6,0,2,1,54200.0,208,26,130,57,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,6,15,40,31
2,0,0,27.0,0,1,0,10,1,0,0,12,1,1,4,9,0,24.0,2.0,14.0,3.197348286,101.7774649,3.0,3995,326,1674,125,6,1,1,0,54200.0,208,26,130,73,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,5,13,44,23
4,0,0,19.0,0,2,2,8,1,10,0,6,0,2,5,9,0,33.0,3.0,11.0,3.142037251,101.7546927,2.0,3375,326,376,125,6,1,1,0,68000.0,113,26,130,42,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,1,0,1,0,0,2016,1,9,8,15,35
3,0,1,36.0,2,2,0,9,0,7,2,7,1,0,4,8,0,34.0,0.0,11.0,3.121225761,101.7260201,2.0,2868,326,1377,50,6,0,2,1,51500.0,208,26,130,23,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,10,3,21,20
2,0,1,21.0,2,1,0,1,0,5,1,9,0,1,5,7,2,25.0,1.0,8.0,3.100624066,101.7474597,1.0,2381,326,876,109,6,0,2,1,56100.0,208,26,130,23,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,12,10,2,4
1,1,1,54.0,0,0,1,5,0,1,0,12,1,2,3,7,0,57.0,0.0,7.0,3.095200184,101.7387312,2.0,2247,326,396,109,6,0,2,1,56100.0,208,26,130,23,40,43,65,7,165,20,37,97,34,4,4,2,15,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,11,4,33,20
3,0,3,53.0,1,1,1,10,1,6,0,0,1,1,6,7,0,14.0,3.0,8.0,3.122027314,101.7691729,2.0,2892,326,206,125,6,1,1,0,56100.0,178,21,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,1,0,0,0,0,2015,12,24,5,45,9
1,0,0,22.0,0,2,1,1,2,3,0,10,0,0,5,9,0,11.0,4.0,13.0,3.128701454,101.7790016,1.0,3058,326,905,125,6,1,1,0,68000.0,193,6,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,4,15,43,36
1,1,1,54.0,0,0,1,3,1,10,0,10,1,2,5,9,2,60.0,5.0,16.0,3.107253981,101.7815749,3.0,2547,326,1673,125,6,2,1,0,56100.0,208,26,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,16,0,7,15
4,0,1,53.0,1,2,0,0,3,0,2,1,0,0,4,7,1,58.0,4.0,11.0,3.152375739,101.7098003,3.0,3526,326,1142,125,6,0,2,1,50250.0,208,26,130,17,40,43,65,7,73,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,2,29,15,11,16
2,1,3,36.0,0,0,1,0,2,11,0,8,0,1,5,8,1,26.0,4.0,12.0,3.142190787,101.7228811,2.0,3379,326,1262,125,6,0,2,1,55100.0,208,26,130,46,22,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,20,13,44,12
0,0,2,23.0,2,4,1,3,1,3,1,7,0,1,4,7,0,29.0,5.0,9.0,3.169781558,101.7568408,1.0,3749,326,1211,125,6,1,1,0,54200.0,208,26,72,75,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,4,10,0,6
1,1,0,24.0,2,2,1,10,3,0,1,9,0,0,6,7,0,29.0,0.0,18.0,3.093084132,101.7361347,2.0,2181,326,716,125,6,0,2,1,56100.0,157,26,130,23,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,1,10,49,5
1,0,2,57.0,0,1,1,0,1,0,1,10,0,1,4,7,0,25.0,0.0,20.0,3.185214884,101.7352738,2.0,3928,326,1649,125,6,0,2,1,54100.0,208,26,130,57,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,1,0,0,0,0,2015,12,10,19,57,46
4,1,0,33.0,2,1,0,9,0,6,1,7,1,1,4,8,1,49.0,2.0,7.0,3.169177418,101.7091927,3.0,3738,70,1262,125,6,0,2,1,50400.0,208,26,130,53,40,43,65,7,165,20,37,12,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,11,5,44,3
1,1,0,26.0,0,0,1,5,2,5,0,0,1,1,5,10,2,48.0,3.0,13.0,3.182955247,101.7436536,3.0,3903,326,1364,125,6,0,2,1,54200.0,208,26,130,57,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,28,15,30,20
2,0,0,49.0,2,4,0,8,0,8,0,0,1,0,4,10,0,53.0,2.0,20.0,3.191968903,101.7467441,1.0,3969,326,9,125,6,0,2,1,54200.0,208,26,130,57,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,15,23,27,32
1,0,0,31.0,0,2,0,6,3,9,0,6,1,1,3,10,2,12.0,3.0,18.0,3.172037799,101.7852568,1.0,3775,326,1669,125,6,1,1,0,68000.0,208,26,130,16,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,10,13,55,14
2,1,1,58.0,2,4,0,0,1,7,0,0,0,1,6,7,0,37.0,3.0,9.0,3.16758116,101.7502829,2.0,3715,326,565,125,6,1,1,0,54200.0,47,26,130,75,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,1,0,0,2016,1,9,4,29,42
0,1,0,58.0,0,0,0,1,1,0,0,10,0,1,3,9,1,36.0,3.0,17.0,3.127054468,101.7029164,2.0,3010,326,534,125,6,0,2,1,55200.0,28,26,130,46,40,43,65,7,78,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,31,22,50,48
2,1,3,56.0,2,0,1,6,1,11,1,0,1,1,5,8,2,46.0,0.0,12.0,3.134412143,101.735686,2.0,3211,326,1674,125,6,1,1,0,50988.0,208,26,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,0,1,1,0,0,2016,2,24,17,10,21
0,2,2,58.0,0,1,1,2,0,7,1,10,0,1,5,9,2,41.0,1.0,21.0,3.178054303,101.7159131,1.0,3848,168,1144,125,6,0,2,1,10024.0,208,26,130,29,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,14,22,59,21
2,1,2,26.0,1,4,0,3,2,2,0,8,0,1,6,8,2,51.0,4.0,11.0,3.16906726,101.7024769,2.0,3737,61,1262,125,6,0,2,1,50572.0,208,26,130,75,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,4,23,0,6
4,0,2,24.0,0,1,0,0,1,0,0,1,0,1,4,7,1,30.0,4.0,11.0,3.185128735,101.7583141,2.0,3926,120,232,125,6,1,1,0,54200.0,188,26,130,16,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,4,0,47,27
2,1,2,28.0,2,4,1,7,0,5,1,3,1,0,4,7,2,40.0,3.0,20.0,3.133283203,101.7226676,2.0,3175,326,399,125,6,0,2,1,55100.0,208,26,130,36,40,43,65,7,165,20,31,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,2,27,0,59,10
0,0,0,59.0,2,2,1,9,0,9,1,10,0,1,6,10,0,17.0,2.0,8.0,3.106680746,101.7510245,3.0,2533,326,71,109,6,0,2,1,56100.0,208,26,130,23,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,3,19,49,57
3,1,3,23.0,0,0,1,0,2,7,1,6,0,0,5,10,2,58.0,0.0,8.0,3.131919221,101.7649646,3.0,3137,326,148,125,6,1,1,0,68000.0,45,21,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,1,0,1,0,0,2015,12,6,10,46,16
3,1,2,40.0,2,1,2,0,3,0,0,5,1,1,5,9,0,52.0,4.0,20.0,3.187409567,101.7253376,2.0,3942,326,275,125,6,0,2,1,54100.0,180,26,130,53,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,1,0,0,0,0,2016,1,6,2,19,46
1,0,2,60.0,2,1,1,4,2,11,0,4,0,0,5,9,2,23.0,3.0,13.0,3.158702603,101.7365932,1.0,3617,326,1674,2,6,0,2,1,50538.0,208,26,130,75,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,1,0,0,2015,12,1,23,38,53
2,1,2,55.0,1,1,1,8,1,0,0,5,1,1,5,9,0,34.0,2.0,7.0,3.09084931,101.753663,2.0,2124,326,351,125,6,1,1,0,56100.0,208,26,99,23,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,14,5,7,39
0,0,2,40.0,2,0,1,8,2,11,0,1,0,0,5,9,0,22.0,0.0,14.0,3.12671858,101.7003654,1.0,3006,326,603,125,6,0,2,1,50460.0,28,26,130,55,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,4,11,39,14
0,1,3,22.0,2,2,2,6,0,8,1,1,1,0,3,7,1,12.0,1.0,18.0,3.138852645,101.7072694,3.0,3324,326,1496,125,6,0,2,1,55720.0,51,26,130,46,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,2,8,1,55,0
3,2,2,25.0,0,2,1,5,2,0,0,1,1,0,5,8,2,17.0,1.0,19.0,3.156274089,101.7457852,1.0,3583,129,245,2,6,0,2,1,50600.0,208,26,130,75,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,1,0,0,2016,1,23,13,51,49
4,1,1,30.0,0,2,0,2,0,8,2,10,0,1,3,7,1,26.0,3.0,20.0,3.141989468,101.7821358,2.0,3371,326,243,125,6,1,1,0,68000.0,53,11,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,1,0,0,0,0,2016,2,19,22,2,51
2,0,0,51.0,2,2,2,7,2,7,1,8,1,0,6,7,2,15.0,2.0,7.0,3.18446514,101.7623879,2.0,3919,326,393,125,6,1,1,0,54200.0,208,26,122,16,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,1,6,25,37
0,1,1,46.0,2,2,1,11,2,5,1,0,1,0,5,7,2,21.0,5.0,10.0,3.150616053,101.7215038,2.0,3500,326,612,125,6,0,2,1,50450.0,208,26,130,17,40,43,65,7,165,20,37,97,34,4,2,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,9,6,16,16
1,1,2,40.0,2,4,0,0,1,11,1,8,0,1,6,10,2,36.0,1.0,19.0,3.086985245,101.7097465,1.0,2005,326,89,125,6,0,2,1,57100.0,48,26,130,50,40,43,65,7,165,20,37,45,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,31,12,39,26
0,0,2,35.0,1,0,0,2,1,3,1,9,0,0,5,10,0,16.0,2.0,8.0,3.121867484,101.7165752,1.0,2888,326,62,125,6,0,2,1,55200.0,155,26,130,23,40,43,65,7,32,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,2,14,49,4
2,0,0,57.0,0,4,1,2,1,0,0,3,0,0,3,10,2,53.0,1.0,17.0,3.149773769,101.746534,3.0,3488,326,839,125,6,1,1,0,50600.0,104,23,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,0,0,1,0,0,2016,2,20,8,30,46
2,1,1,23.0,0,4,2,5,3,4,1,2,1,1,6,8,2,36.0,4.0,11.0,3.129634142,101.7700597,2.0,3084,326,1475,125,6,1,1,0,68000.0,45,21,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,1,0,0,0,0,2016,1,5,19,33,32
1,2,2,42.0,0,4,1,2,1,0,1,1,1,1,6,8,0,36.0,1.0,13.0,3.167783452,101.7600804,3.0,3717,326,1674,125,6,1,1,0,68000.0,133,26,130,75,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,3,1,22,26,34
1,1,2,52.0,2,2,2,0,3,6,0,12,0,0,4,10,2,49.0,4.0,14.0,3.142249467,101.7029979,2.0,3380,188,499,125,6,0,2,1,50150.0,208,26,130,17,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,10,5,55,48
3,1,1,20.0,2,2,1,5,3,11,1,8,1,1,4,8,0,12.0,5.0,9.0,3.133907236,101.7433658,2.0,3193,326,1674,125,6,1,1,0,51500.0,163,26,130,42,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,1,1,1,0,0,2016,1,6,9,7,45
1,0,1,33.0,0,1,0,1,2,0,0,10,1,1,4,10,0,36.0,2.0,15.0,3.136122205,101.699546,1.0,3253,326,1383,125,6,0,2,1,50150.0,28,26,130,17,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,1,18,11,19,45
0,0,0,51.0,2,0,0,11,0,9,0,4,1,0,4,10,0,58.0,1.0,12.0,3.158985175,101.7219488,2.0,3621,326,243,125,6,0,2,1,50450.0,208,26,130,29,40,43,65,7,165,20,37,48,34,4,4,2,50,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,26,18,38,58
3,2,0,51.0,2,2,1,7,1,4,1,12,0,1,4,8,0,40.0,3.0,15.0,3.091063861,101.7437455,3.0,2129,296,675,125,6,0,2,1,56100.0,173,26,130,23,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,1,0,0,0,0,2016,2,6,14,16,50
1,0,2,39.0,2,0,0,7,3,11,1,6,1,1,3,9,0,12.0,2.0,13.0,3.188948749,101.7017574,3.0,3952,326,934,125,6,0,2,1,51000.0,126,26,130,56,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,5,7,33,45
0,0,0,52.0,0,0,1,2,1,2,0,5,0,1,6,7,1,43.0,4.0,20.0,3.087608707,101.7512107,2.0,2023,326,1360,125,6,1,1,0,56100.0,208,26,130,23,40,43,65,7,165,20,7,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,1,0,0,0,0,2015,12,31,7,37,38
2,0,3,31.0,2,0,1,10,1,8,1,7,1,1,5,10,2,36.0,1.0,16.0,3.14675442,101.7005408,2.0,3444,102,939,125,6,0,2,1,50150.0,208,26,130,17,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,30,15,52,28
3,2,1,29.0,1,2,1,9,0,8,0,8,1,1,6,9,2,22.0,1.0,12.0,3.097591459,101.7732352,2.0,2310,326,1541,125,6,2,1,0,56100.0,208,26,130,75,40,29,65,7,165,20,37,97,34,1,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,3,6,2,48
2,1,0,45.0,0,0,1,1,2,8,0,9,1,1,6,10,0,15.0,5.0,19.0,3.136657606,101.7101675,2.0,3269,326,1674,125,6,0,2,1,55720.0,51,26,130,46,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,19,8,6,23
0,0,2,49.0,2,2,2,3,0,10,0,0,0,1,3,9,0,53.0,3.0,11.0,3.103497903,101.7533078,2.0,2464,326,210,125,6,1,1,0,55300.0,109,26,130,43,40,43,65,7,165,20,35,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,18,22,45,30
0,0,1,26.0,2,1,2,6,1,2,0,9,1,1,3,9,2,34.0,2.0,14.0,3.12280307,101.7014265,1.0,2912,326,534,125,6,0,2,1,55200.0,208,26,130,46,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,2,23,14,53,26
2,2,0,57.0,0,2,1,4,0,7,0,0,0,0,3,10,2,27.0,2.0,7.0,3.157151236,101.7020153,1.0,3594,326,1,125,6,0,2,1,50300.0,208,26,130,17,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,6,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,3,11,49,14
1,0,1,36.0,0,2,0,7,1,4,1,12,1,1,6,10,0,36.0,1.0,14.0,3.098397347,101.7132129,2.0,2325,326,1207,125,6,0,2,1,51020.0,208,26,130,9,40,43,65,7,165,20,6,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,8,23,33,49
0,1,0,27.0,2,0,2,4,1,4,1,6,1,1,6,7,2,17.0,3.0,21.0,3.102085032,101.7666068,3.0,2430,326,1360,125,6,1,1,0,68000.0,123,6,130,75,40,36,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,13,13,54,50
4,0,0,21.0,2,2,1,10,2,6,2,6,0,0,6,9,0,22.0,0.0,7.0,3.096516008,101.7123159,2.0,2282,240,202,125,6,0,2,1,56000.0,208,26,130,9,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,14,7,21,50
3,1,0,29.0,0,2,0,10,2,3,1,1,0,0,4,9,2,36.0,0.0,17.0,3.136029222,101.7115578,1.0,3248,326,1674,125,6,0,2,1,55720.0,51,26,130,46,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,2,5,16,43,31
2,1,1,59.0,0,4,1,7,1,10,0,6,0,1,3,10,0,22.0,2.0,8.0,3.16954682,101.7423528,3.0,3744,261,474,0,6,1,1,0,54200.0,208,26,130,75,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,3,1,4,48,12
0,0,2,40.0,2,0,1,10,0,3,1,0,1,1,3,9,0,34.0,3.0,20.0,3.184377526,101.7025258,3.0,3917,326,1457,125,6,0,2,1,51000.0,208,26,130,54,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,24,1,40,13
4,1,1,33.0,1,1,2,3,2,0,1,0,1,1,6,9,0,39.0,0.0,13.0,3.181645675,101.7127738,2.0,3884,326,272,125,6,0,2,1,53200.0,208,26,130,53,40,43,65,7,165,20,37,97,8,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,9,0,31,58
0,1,2,53.0,0,4,0,5,1,0,1,6,0,1,4,8,0,50.0,5.0,12.0,3.189517286,101.7280294,3.0,3955,326,965,125,6,0,2,1,54100.0,180,26,130,53,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,1,0,0,0,0,2016,1,9,16,6,20
0,1,1,60.0,2,0,0,4,2,1,1,8,1,0,5,8,0,49.0,0.0,14.0,3.143155552,101.7012484,1.0,3392,219,1323,125,6,0,2,1,50150.0,208,26,130,17,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,2,14,3,10,14
4,1,0,50.0,2,4,1,6,2,0,1,3,1,1,3,8,0,16.0,5.0,11.0,3.167557904,101.7180849,1.0,3714,326,491,125,6,0,2,1,54000.0,208,26,130,29,40,43,38,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,23,7,32,42
3,0,2,52.0,0,0,2,6,0,5,1,9,1,0,3,9,2,28.0,2.0,12.0,3.188509481,101.7577689,2.0,3948,247,229,125,6,1,1,0,54200.0,208,26,130,16,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,31,9,58,20
3,1,3,39.0,2,4,1,0,3,7,1,7,0,2,5,7,0,45.0,0.0,16.0,3.117768861,101.7222602,3.0,2790,326,522,125,6,0,2,1,55300.0,134,26,130,23,40,43,65,7,165,20,37,56,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,18,8,41,39
1,1,2,42.0,0,4,0,8,2,4,0,12,0,0,4,7,2,36.0,1.0,7.0,3.105124913,101.7701771,3.0,2494,326,1360,125,6,1,1,0,68000.0,123,6,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,9,11,55,59
1,0,3,22.0,2,1,0,1,1,7,1,11,1,0,6,10,1,56.0,1.0,13.0,3.135074966,101.7236807,1.0,3230,326,399,125,6,0,2,1,55100.0,208,26,130,36,40,43,65,7,165,20,37,97,34,4,4,2,34,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2016,2,10,5,18,58
2,1,2,43.0,2,2,1,1,3,7,0,11,0,1,6,10,2,20.0,5.0,13.0,3.19255532,101.7702099,3.0,3973,326,1312,125,6,1,1,0,54200.0,202,26,130,16,40,43,65,7,165,20,37,97,34,0,4,2,18,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2015,12,19,9,11,15
1,0,0,58.0,1,1,0,4,1,8,0,1,1,1,3,7,2,52.0,5.0,9.0,3.151595284,101.7702283,1.0,3515,326,963,125,6,1,1,0,68000.0,95,26,130,75,40,43,65,7,165,20,29,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,1,0,0,0,0,2016,1,13,21,20,40
2,2,0,41.0,2,4,0,9,2,6,2,8,1,0,6,9,0,37.0,5.0,17.0,3.099497775,101.758688,3.0,2348,326,1360,125,6,1,1,0,56100.0,208,26,130,23,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,2,22,4,13,53
2,0,0,40.0,2,2,1,10,1,3,0,10,1,2,6,9,2,55.0,5.0,16.0,3.122298561,101.7600473,3.0,2901,326,370,125,6,1,1,0,55300.0,66,26,130,42,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,1,0,1,0,0,2016,1,19,7,51,22
3,0,2,42.0,0,1,0,7,1,6,1,7,0,1,4,7,0,32.0,1.0,20.0,3.193542967,101.7682717,2.0,3980,326,247,125,6,1,1,0,54200.0,199,26,130,16,40,43,65,7,165,20,37,97,34,0,4,2,56,1,14,10,1,8,7,2,1,1,1,0,0,0,0,0,0,2016,1,11,19,14,55
4,2,3,51.0,0,4,1,5,1,5,0,7,0,0,4,9,0,60.0,4.0,20.0,3.14927702,101.7651869,2.0,3478,326,919,125,6,1,1,0,68000.0,146,26,130,75,40,43,65,7,165,20,37,97,34,1,4,2,56,0,14,10,1,8,7,2,1,1,1,0,1,0,1,0,0,2016,1,16,4,46,14
1,0,0,31.0,0,2,0,11,1,1,1,1,0,1,4,8,2,12.0,2.0,21.0,3.138411401,101.7239464,2.0,3309,326,568,125,6,0,2,1,55100.0,51,26,130,46,40,43,65,7,165,20,37,97,34,4,4,2,56,2,14,10,1,8,7,2,1,1,1,0,0,1,0,0,0,2015,12,22,2,59,24
